,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_kbest__k,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__tokenizer,param_preprocessor__text__tfidf__use_idf,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced accuracy,split1_test_Balanced accuracy,split2_test_Balanced accuracy,split3_test_Balanced accuracy,split4_test_Balanced accuracy,mean_test_Balanced accuracy,std_test_Balanced accuracy,rank_test_Balanced accuracy,split0_test_Matthews correlation coefficient,split1_test_Matthews correlation coefficient,split2_test_Matthews correlation coefficient,split3_test_Matthews correlation coefficient,split4_test_Matthews correlation coefficient,mean_test_Matthews correlation coefficient,std_test_Matthews correlation coefficient,rank_test_Matthews correlation coefficient,learner
291,0.8705008506774903,0.031303101012930566,0.2105076789855957,0.011081961823496547,ComplementNB(),5000,"(1, 1)",,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7633510868000576,0.7588887289477473,0.7525550597380164,0.7660860803224413,0.7633170169881947,0.7608395945592914,0.004741523423306473,53,0.42747703345528354,0.39649201652982113,0.3926503075818307,0.4221149854644996,0.41963401230940534,0.411673671068168,0.014244334555138067,123,0.6981037608603791,0.6916460453226208,0.6843075144543483,0.7002503837506086,0.6955823465366475,0.6939780101849209,0.0056195183371366775,55,ComplementNB
277,10.463106918334962,0.24810457597856594,2.760369873046875,0.22658621964040113,ComplementNB(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7590326759752412,0.755577947315388,0.7544263710954369,0.7655102922124658,0.7607255974661675,0.7590545768129398,0.003949083230742474,62,0.4196236001484426,0.3990244240019624,0.39061169071148627,0.42146627522988084,0.41891513271650677,0.4099282245616558,0.012648421133133029,124,0.6922003916676809,0.687435839244036,0.6867656847722594,0.6996558523042404,0.6922201592360296,0.6916555854448493,0.004611663773404769,62,ComplementNB
32,16.975678062438966,0.33156377610444054,3.4050312995910645,0.4653176997728491,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7516913775730532,0.7410392975385058,0.738448251043616,0.7498200662156327,0.7427296285632018,0.7447457241868018,0.005127405894589357,116,0.42521334797549104,0.3951211365953057,0.4020396501002865,0.4170095010392163,0.40953632266343787,0.4097839916747475,0.01063304760520822,125,0.6832049742560002,0.6686960433007402,0.6663911765593319,0.6793063354608496,0.6686883189298054,0.6732573697013455,0.006698826089467409,116,LinearSVC
289,10.697338485717774,0.5189000478136194,2.6669756412506103,0.16892913999261447,ComplementNB(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7588887289477473,0.7544263710954369,0.7550021592054124,0.7647905570749964,0.7578462424416931,0.7581908117530572,0.0037013773995577324,67,0.4153856333686148,0.394877570732618,0.39783902797902426,0.4211871597411529,0.41801427858510026,0.409460734081302,0.010895038502744146,126,0.6920804702615098,0.6860961666579818,0.687746577544708,0.6989108684862568,0.6885462063288229,0.690676057855856,0.00455802602293342,67,ComplementNB
167,5.139362049102783,0.821043861761064,0.5361658096313476,0.12644190017599155,PassiveAggressiveClassifier(),10000,"(1, 3)",,False,,,,,"{'clf__estimator': PassiveAggressiveClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7564416294803512,0.7519792716280409,0.7434863970059018,0.7571613646178207,0.7466167578462425,0.7511370841156715,0.005368534245661418,85,0.4123734347043957,0.4003139962933517,0.4139622551309253,0.40720555746275766,0.413247466536338,0.40942054202555367,0.005134733023276207,127,0.6899702391711231,0.6843205666528154,0.6746421785516556,0.6888314151874203,0.6786417823092251,0.6832812363744479,0.005878525406703421,85,PassiveAggressiveClassifier
34,5.86356635093689,0.3427353332037254,0.5516965866088868,0.03833381089423258,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(1, 3)",,True,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7508276954080898,0.7413271915934936,0.7345616813012811,0.7465092845832734,0.7412899510509646,0.7429031607874206,0.005485777654205284,124,0.4287451775818078,0.3941199100512853,0.4024635600864577,0.40814419769845395,0.40335316333106624,0.40736520174981417,0.011604055297293336,128,0.6818193408154042,0.6689360453546814,0.6612861909211526,0.675221055929019,0.6667208658085856,0.6707966997657685,0.007093627829763092,126,LinearSVC
297,14.92798833847046,0.5241773449980636,3.1774829387664796,0.049657175415517965,ComplementNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7279401180365626,0.7230459191017705,0.7233338131567583,0.7305311645314524,0.7279009501871581,0.7265503930027404,0.0029061866963419843,179,0.4100703763825301,0.39528638945568584,0.3944106761856348,0.4076113289587223,0.42775693165469986,0.40702714052745465,0.012135462158399325,129,0.6523061659453836,0.6452932087651863,0.6461106559037766,0.6547031952335828,0.649915899989221,0.64966582516743,0.0035824024541636144,182,ComplementNB
309,14.64532403945923,1.0944517275873462,3.2359176158905028,0.5516129207734003,ComplementNB(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7455016553908161,0.742046926730963,0.7339858931913056,0.749388225133151,0.7431615318168731,0.7428168464526217,0.005081112804872592,125,0.40874599682935175,0.3968479994779044,0.3930131774499375,0.41335606363132293,0.4225169550662629,0.4068960384909559,0.010796890515446628,130,0.6749254748661617,0.6693777143837254,0.6602209674376086,0.6787572438666447,0.6692646680242494,0.670509213715678,0.0062643524823400385,127,ComplementNB
23,6.682836961746216,0.6505719045905765,0.5074580192565918,0.03641959781841338,RidgeClassifier(),10000,"(1, 3)",,False,,,,,"{'clf__estimator': RidgeClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7745789549445804,0.7701165970922701,0.759176623002735,0.7734273787246293,0.7666282752663404,0.768785565806111,0.005547379803772727,41,0.42528532974933597,0.3976174315322951,0.3984850255402624,0.40450944988299553,0.4082542632352072,0.40683029998801923,0.010025195168387268,131,0.7108757316321241,0.7042949180822798,0.6913736091906613,0.7085060831608586,0.6980778251454367,0.702625633442272,0.0071094434424643,44,RidgeClassifier
311,3.927217149734497,0.27543869180435376,0.5145678520202637,0.03934707327230475,ComplementNB(),10000,"(1, 3)",,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7485245429681877,0.7450698143083345,0.7344177342737872,0.7488124370231755,0.7399942412899511,0.7433637539726872,0.005488486423083376,122,0.41742108009873,0.3977845900952503,0.39134889449872057,0.41491051264399037,0.4118369856539615,0.4066604125981305,0.010235974169943022,132,0.6792727718285296,0.6732049241395953,0.660840580673058,0.6778117574036561,0.6651091924987463,0.6712478453087171,0.007173684697653663,125,ComplementNB
93,15.909361267089844,0.8670931735821907,3.121266746520996,0.08164935606844013,SGDClassifier(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7678134446523679,0.7620555635526126,0.7489563840506693,0.7653663451849719,0.7577022746904694,0.7603788024262181,0.00664223543609441,55,0.43702105790052825,0.40084536122759384,0.3864920348995143,0.4071114804006033,0.4015680014767872,0.4066075871810054,0.01666414849418814,133,0.704737587539377,0.6958534253800865,0.6838657233867173,0.7012002677345649,0.6885004712628511,0.6948314950607193,0.007746822392181226,53,SGDClassifier
21,18.686360359191895,1.207014027485338,3.479376935958862,0.4051847109987147,RidgeClassifier(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': RidgeClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7760184252195192,0.7657981862674536,0.7613358284151432,0.7748668489995681,0.7672041462712352,0.769044687034584,0.005583627010565536,40,0.4303837434103974,0.39114800150398976,0.39625226668920155,0.4063530027614565,0.4078768279578952,0.40640276846458806,0.013512979602447713,134,0.7127525831207296,0.6984733934929266,0.6940666901711948,0.7101667813639758,0.6986177752617322,0.7028154446821118,0.007291137276762258,43,RidgeClassifier
97,12.039176416397094,0.4345349252704959,2.7009811401367188,0.0811326839613448,SGDClassifier(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,elasticnet,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'elasticnet', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7699726500647761,0.7657981862674536,0.7613358284151432,0.7666618684324169,0.7667722430175641,0.7661081552394707,0.0027768008647966348,47,0.43391714473494347,0.39819089940966806,0.3880991138116214,0.39979375609339246,0.4098718464341016,0.40597455209674543,0.015583941534603225,135,0.7076696239105726,0.7008316059022692,0.695977936576088,0.7029543660782975,0.7001506167726317,0.7015168298479718,0.0038193924619130126,47,SGDClassifier
83,4.597498178482056,0.8357232427163276,0.48766088485717773,0.03067694074606043,SGDClassifier(),5000,"(1, 3)",,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7482366489132,0.7400316683460486,0.7290916942565137,0.7470850726932489,0.7405701122948459,0.7410030393007714,0.006816558754969138,131,0.41958991617019115,0.40478854748063314,0.39147756340303175,0.4095553611786332,0.40292779774701304,0.4056678371959005,0.009149666251663172,136,0.6814175694555303,0.6688302942773641,0.6561744586170445,0.678808007106567,0.6671873864504769,0.6704835431813965,0.009024382664849286,128,SGDClassifier
256,11.897897434234618,0.1492856039675985,2.7378791332244874,0.0495786184267055,ComplementNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,0.1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6942565136029941,0.6884986325032388,0.6899381027781776,0.6916654671081042,0.6957961416642672,0.6920309715313564,0.002687774386119661,260,0.40567731464594065,0.3723245791798682,0.3807818560327723,0.46373658384765504,0.40373203588237955,0.4052504739177231,0.031956034507737534,137,0.605204900472073,0.5961213542596783,0.5995481422308838,0.5998620405846788,0.6027640215070068,0.6007000918108643,0.0030837400058983198,273,ComplementNB
20,16.752785873413085,0.8018682067424346,3.249400234222412,0.11735546788632105,RidgeClassifier(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': RidgeClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7662300273499352,0.75788109975529,0.7495321721606448,0.7617676694976249,0.7578462424416931,0.7586514422410376,0.005505427969356431,65,0.42357419905654387,0.3956846632301879,0.3940718208863973,0.4014925288085698,0.411333098727021,0.405231262141744,0.010984940156596193,138,0.6999769039158541,0.6884339913773302,0.6789254154115472,0.693200359291853,0.686388649317448,0.6893850638628065,0.007014710822898462,71,RidgeClassifier
303,0.876493501663208,0.1275947403069085,0.21417274475097656,0.04552560936674932,ComplementNB(),10000,"(1, 1)",,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7604721462501799,0.7584568878652655,0.7501079602706204,0.7645026630200087,0.7604376619637201,0.7587954638739589,0.00476796713539635,64,0.42104360622135056,0.39347287740906944,0.38296325049576535,0.4168684009776751,0.41120364628284384,0.4051103562773409,0.01452703315170902,139,0.6942279749067714,0.6909159541885549,0.6808644993241011,0.6980877884967928,0.6916781732794157,0.6911548780391271,0.005722446826060966,65,ComplementNB
153,16.60486235618591,0.83827795648076,3.5810888767242433,0.18700275846691064,PassiveAggressiveClassifier(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,,"{'clf__estimator': PassiveAggressiveClassifier(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7231898661292644,0.7410392975385058,0.7455016553908161,0.7421908737584569,0.7270371436798158,0.7357917672993718,0.008924330917832965,145,0.398944441276585,0.4031123898124491,0.40874958771631426,0.43260395788975137,0.37989996638672796,0.40466206861636556,0.017004184556640965,140,0.6580320766403333,0.6730958304454742,0.676471142182764,0.6730768956586602,0.6564710686806051,0.6674294027215673,0.008416061484320201,136,PassiveAggressiveClassifier
116,16.526901531219483,1.5526987713589488,3.235211944580078,0.12494984662870307,SGDClassifier(),10000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,elasticnet,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'elasticnet', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7545703181229307,0.7473729667482366,0.7424787678134447,0.7594645170577228,0.7471926288511374,0.7502158397186944,0.0060263343258949165,88,0.4265753965223069,0.39807287251183116,0.3819750261682924,0.4032734426981762,0.41176466851747084,0.40433228128361554,0.014765803392498694,141,0.6897041761821212,0.6783271477329661,0.6761042244913105,0.6928071231788798,0.6764790789504244,0.6826843501071405,0.007106857935303009,86,SGDClassifier
22,6.190363264083862,0.5068803413739272,0.6138811588287354,0.09471910982868272,RidgeClassifier(),10000,"(1, 3)",,True,,,,,"{'clf__estimator': RidgeClassifier(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7637829278825392,0.7571613646178207,0.7511155894630775,0.762919245717576,0.7558306939245609,0.7581619643211148,0.004697113533054884,68,0.42255956293370156,0.39186323939748235,0.397478869354532,0.40122403652334493,0.40853202822664203,0.4043315472871406,0.01060168962157322,142,0.6970018934198559,0.6876168175933925,0.6811984448431878,0.694762821746047,0.6840348941678704,0.6889229743540708,0.006076849189962976,74,RidgeClassifier
299,4.214949893951416,0.4194789964230815,0.5102884292602539,0.0432045428215429,ComplementNB(),5000,"(1, 3)",,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7277961710090687,0.7230459191017705,0.7213185547718439,0.7260688066791421,0.7280449179383818,0.7252548739000414,0.002656279837703135,185,0.4108835912268698,0.3921859673402605,0.3938380679831148,0.40499173086602647,0.4165265797679862,0.40368518743685156,0.009461746712152,143,0.652062196376987,0.6446111113775481,0.6434735184454026,0.6492194184844325,0.6496141339275747,0.6477960757223891,0.0032360322923613996,188,ComplementNB
81,15.653242444992065,0.7737897439813098,3.1963346004486084,0.2691798647515952,SGDClassifier(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7492442781056571,0.7429106088959263,0.7361450986037138,0.7514034835180654,0.7466167578462425,0.745264045393921,0.005367655685886737,113,0.4289763175273569,0.38822667399560007,0.4027878159571672,0.3926138989198812,0.40370254124812943,0.40326144952962695,0.014149827816277043,144,0.682491005483848,0.670009167991303,0.6654898054982259,0.6816070748740463,0.6738928912715444,0.6746979890237935,0.006571003602780633,108,SGDClassifier
