,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selectperc__percentile,param_preprocessor__text__tfidf__use_idf,param_preprocessor__text__tfidf__norm,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__min_df,param_preprocessor__text__tfidf__max_df,param_clf__estimator__penalty,param_clf__estimator__class_weight,param_clf__estimator,param_clf__estimator__alpha,param_clf__estimator__loss,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced Accuracy,split1_test_Balanced Accuracy,split2_test_Balanced Accuracy,split3_test_Balanced Accuracy,split4_test_Balanced Accuracy,mean_test_Balanced Accuracy,std_test_Balanced Accuracy,rank_test_Balanced Accuracy,split0_test_Matthews Correlation Coefficient,split1_test_Matthews Correlation Coefficient,split2_test_Matthews Correlation Coefficient,split3_test_Matthews Correlation Coefficient,split4_test_Matthews Correlation Coefficient,mean_test_Matthews Correlation Coefficient,std_test_Matthews Correlation Coefficient,rank_test_Matthews Correlation Coefficient,split0_test_Class Balance Accuracy,split1_test_Class Balance Accuracy,split2_test_Class Balance Accuracy,split3_test_Class Balance Accuracy,split4_test_Class Balance Accuracy,mean_test_Class Balance Accuracy,std_test_Class Balance Accuracy,rank_test_Class Balance Accuracy,learner
87,18.64292163848877,0.9647200828966497,1.4390376091003418,0.0715723861053272,100,False,,"(1, 3)",1,0.7,elasticnet,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,log,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7633510868000576,0.7623434576076004,0.7514034835180654,0.761623722470131,0.7578462424416931,0.7593135985675096,0.004371294626804757,4,0.5026893385771183,0.46435928343452637,0.46185095718183183,0.46100007753921396,0.46854242277221897,0.47168841590098187,0.015720603253281885,5,0.69886772654959,0.6963860752676864,0.6842645776104757,0.6953761616182775,0.6893490524528736,0.6928487186997806,0.005311580871485751,3,0.456815787769408,0.450458055877732,0.44668938226950133,0.4388138542930908,0.449827611814629,0.4485209384048723,0.005862532308038538,1,SGDClassifier
30,10.296718454360962,0.25808176203947036,1.35609712600708,0.08219669025735239,100,False,l2,"(1, 3)",1,0.7,,,PassiveAggressiveClassifier(),,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator': PassiveAggressiveClassifier()}",0.7632071397725637,0.7596084640852167,0.752986900820498,0.7669497624874047,0.7646127267492082,0.7614729987829782,0.004865191170257907,3,0.4646121097330588,0.43588065424316946,0.4302723779160494,0.43798613165148637,0.4575992404953622,0.4452701028078253,0.013358672090429593,9,0.6970144809914263,0.6920027275776643,0.6843274882884439,0.7013699350794165,0.6964424262744852,0.6942314116422873,0.005773167380685596,2,0.4560785587117723,0.4248213013570793,0.41916325099941953,0.42814552901077363,0.44443362572799333,0.43452845316140765,0.013664402271226388,2,PassiveAggressiveClassifier
69,17.5528582572937,0.7898884301002413,1.4913257122039796,0.16254093892362037,70,False,,"(1, 3)",1,0.7,elasticnet,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7627752986900821,0.7593205700302289,0.7512595364905714,0.7548582121779185,0.7522315001439678,0.7560890235065536,0.004355881004381991,7,0.49065055583442396,0.4444883589015177,0.44926032440383484,0.4435929335944039,0.4515007240539992,0.4558985793576359,0.01762231243426349,6,0.6978099785694422,0.6928767246520854,0.6836217651772027,0.6872771096302833,0.6822307679174391,0.6887632691892905,0.005832336976910788,6,0.44023044895204033,0.4198494610002331,0.42846073510298205,0.42490815995418063,0.43241858685024875,0.4291734783719369,0.00690544092097542,3,SGDClassifier
91,11.877745866775513,0.463737540916293,1.497614574432373,0.09689183989569408,70,False,,"(1, 3)",1,0.7,l2,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7656542392399597,0.7564416294803512,0.7501079602706204,0.7604721462501799,0.7582781456953642,0.758190824187295,0.005085410324978673,5,0.474218066745988,0.4402691491765559,0.43651081264923236,0.43685743476363526,0.44709158872022065,0.4469894104111264,0.014135275157184898,8,0.7001112926430045,0.687372207797703,0.6797802441249885,0.6921433228482197,0.6875005729647337,0.6893815280757298,0.0066710624588071634,5,0.43438053357753864,0.428851898973215,0.4260513431963792,0.414668292229459,0.43315386517606586,0.4274211866305316,0.007040679479734195,4,SGDClassifier
72,41.35894284248352,2.57346102602403,1.454784345626831,0.1626883796936061,85,False,,"(1, 3)",1,0.7,,balanced,RidgeClassifier(),10.0,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 10.0, 'clf__estimator': RidgeClassifier()}",0.7270764358715992,0.7236217072117461,0.7263567007341298,0.7252051245141787,0.7264612726749208,0.725744248201315,0.0012214565724568047,17,0.49765216070020635,0.4745884858771268,0.4888713414255625,0.47900938123475034,0.4725452054264094,0.48253331493281115,0.00942391453808182,4,0.6576885508394072,0.6526127000567823,0.6560067821633118,0.6546224643569727,0.6523697861749845,0.6546600567182916,0.00202108227009654,15,0.4079879674036538,0.3937906997922431,0.4054030061651908,0.39846894532843014,0.39920715211332736,0.400971554160569,0.005095265580460295,5,RidgeClassifier
11,6.237866592407227,0.2393085729821702,1.2379005432128907,0.07922455341369004,100,False,l2,"(1, 3)",3,0.7,,,ComplementNB(),0.5,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.5, 'clf__estimator': ComplementNB()}",0.7688210738448251,0.7685331797898374,0.7560097883978696,0.7715560673672088,0.7719550820616182,0.7673750382922717,0.005849085753593274,1,0.431935874663229,0.4226908144699809,0.4096963136817641,0.42447650369192746,0.433250108730093,0.42440992304739894,0.008417112313329308,12,0.7043593523354847,0.7030667147903477,0.6875721392508539,0.70703102261529,0.7058614934247603,0.7015781444833473,0.007130218780991643,1,0.4044677015926307,0.4012111987533052,0.3890115045016852,0.4013482310146046,0.4036855547858861,0.3999448381296224,0.005613558943238756,6,ComplementNB
41,11.954516696929932,0.5265470691960643,1.5276718616485596,0.16773315017259602,70,False,,"(1, 3)",1,0.95,l2,,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,log,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7668058154599108,0.7614797754426371,0.755577947315388,0.7666618684324169,0.7587100489490354,0.7618470911198776,0.004405658772068953,2,0.43299437090629,0.3852906047218393,0.40019036519247164,0.4079828168993777,0.4051051445641761,0.40631266045683095,0.015463314756619674,13,0.6995362462460568,0.6918278694073554,0.6849230427536884,0.6979122121815245,0.6860633574413854,0.692052545606002,0.005951338216448847,4,0.4209298477958678,0.37177758083794266,0.3848445586510247,0.39694460434892614,0.3913857413199126,0.3931764665907348,0.016217205239217714,7,SGDClassifier
80,304.4133646965027,35.24146213860155,1.535703754425049,0.1073226824245604,85,False,,"(1, 3)",1,0.95,,balanced,RidgeClassifier(),0.1,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 0.1, 'clf__estimator': RidgeClassifier()}",0.7011659709227005,0.6995825536202678,0.7039009644450842,0.7057722758025047,0.7008350129570976,0.7022513555495309,0.0022549802128191084,21,0.45022814074442163,0.41108052337618134,0.4210992430286523,0.43925539018144155,0.4435168909267818,0.4330360376514958,0.014619361908025182,11,0.6215426363501031,0.6183788137333156,0.6235188598195878,0.6253952646264441,0.6166208829616173,0.6210912914982136,0.0032237578360644866,21,0.3923232162499768,0.3745411286585078,0.3779047280577559,0.398341979325175,0.39180266809627884,0.38698274407753885,0.00914318002745935,8,RidgeClassifier
89,8.123254919052124,0.43406330030545387,1.3715528964996337,0.08556209829615484,100,False,,"(1, 3)",1,0.7,,,ComplementNB(),1,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 1, 'clf__estimator': ComplementNB()}",0.7584568878652655,0.749388225133151,0.7450698143083345,0.7557218943428818,0.7532392744025338,0.7523752192104334,0.004716451925879094,8,0.4240273765590171,0.39277392458649546,0.3908273028508583,0.40225968690420005,0.4114776919566956,0.40427319657145333,0.012322434143031469,15,0.6905683358323648,0.6776601883854151,0.6727289782118354,0.686310260974557,0.6806890832704798,0.6815913693349305,0.006287513753801958,8,0.40302209511350273,0.3736066094137815,0.3703362197417786,0.38322140923994186,0.3929691215047696,0.38463109100275483,0.012129480831428676,9,ComplementNB
49,8.0633376121521,0.09558194905966949,1.5226758003234864,0.15564266590598408,100,True,l2,"(1, 3)",1,0.7,,,ComplementNB(),0.5,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.5, 'clf__estimator': ComplementNB()}",0.7634950338275515,0.7544263710954369,0.7485245429681877,0.7601842521951921,0.7553987906708898,0.7564057981514516,0.005129919224152771,6,0.42551726725633343,0.39601379597106895,0.38579075747436015,0.40512806633442944,0.41684169451589564,0.4058583163104175,0.014193404894361342,14,0.6966459095815793,0.6839552551287679,0.6773099568401139,0.6916195922338062,0.6833212073703636,0.6865703842309262,0.006784722227190734,7,0.403023566834224,0.3754075515553988,0.36326751245039,0.3855268139950282,0.3931505121147486,0.384075191389958,0.013795630247118157,10,ComplementNB
65,16.455129289627074,0.4866597790673549,1.7543021202087403,0.21827883416937163,85,False,l2,"(1, 3)",3,0.95,,balanced,RidgeClassifier(),0.1,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 0.1, 'clf__estimator': RidgeClassifier()}",0.6942565136029941,0.699150712537786,0.6990067655102922,0.7100906866273211,0.7119205298013245,0.7028850416159436,0.006884752743040824,19,0.4618404485932389,0.4524708674913676,0.44018192495441666,0.4601516782464574,0.4525649170887382,0.4534419672748437,0.007656313524614286,7,0.6229327449193081,0.6275155493315555,0.6269260147914969,0.6399462971935411,0.6397145684682903,0.6314070349408384,0.00705649922164299,19,0.37844018879546354,0.3898137381628068,0.37483061452171446,0.38676591563184526,0.3833441088602681,0.3826389131944196,0.005433348472409972,11,RidgeClassifier
83,14.105408477783204,0.49844901310480955,1.4280788898468018,0.11148544779853375,70,True,l2,"(1, 3)",3,0.7,,balanced,RidgeClassifier(),0.1,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 0.1, 'clf__estimator': RidgeClassifier()}",0.6879228443932632,0.6902259968331654,0.6892183676407082,0.7000143947027494,0.7022746904693349,0.6939312588078442,0.005977603992193903,23,0.4464979615484186,0.44113865438099886,0.4354603752543308,0.4311379614030957,0.4366447187922303,0.43817593427581486,0.005239957865500167,10,0.6138141979414027,0.6157192966241855,0.6140414683559567,0.6260919446108162,0.6265976737319292,0.619252916252858,0.005829975729639781,22,0.37336253203978076,0.38311467972830426,0.3753469316017191,0.3800192499056509,0.3787352695142783,0.37811573255794667,0.0034425528622345687,12,RidgeClassifier
34,7.490271377563476,0.24693989478123834,1.308086109161377,0.11212027710124885,70,True,l2,"(1, 3)",3,0.7,l2,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7410392975385058,0.7434863970059018,0.7377285159061465,0.7414711386209875,0.7405701122948459,0.7408590922732775,0.0018543906085722326,13,0.5361272221965148,0.5609568404493848,0.5048766029877718,0.5117183248706796,0.5107800590327574,0.5248918099074216,0.020977185922315178,2,0.6756338912587867,0.6781397624875811,0.6708275261399361,0.6755191399941942,0.6723475006386482,0.6744935641038292,0.0025958558253568863,12,0.3895726658332148,0.37039978855073863,0.3595756084448356,0.3675289462624327,0.3779209374365972,0.3729995893055638,0.01015654167950438,13,SGDClassifier
33,10.195493793487548,0.40867561062650465,1.3902674198150635,0.09197050057729167,100,False,l2,"(1, 3)",1,0.7,l2,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.731106952641428,0.7377285159061465,0.7282280120915503,0.7318266877788974,0.7315001439677512,0.7320780624771547,0.0031013140853637586,14,0.5400663479537039,0.5848304877630378,0.50706060527824,0.4942479975193938,0.4996075783434551,0.5251626033715662,0.03381961716068638,1,0.6655780848706185,0.6716716126440655,0.6596143419441224,0.6650218464592779,0.662044121633805,0.6647860015103779,0.004058537359706129,14,0.37245255207997285,0.36604656788105555,0.3554556267112847,0.34974712127002494,0.3464805890725942,0.35803649140298643,0.009807115060554162,14,SGDClassifier
84,3714.2034850597383,195.13401938588302,2.031805467605591,0.21209615559062964,100,False,,"(1, 3)",1,0.7,,,RandomForestClassifier(),,,0.666,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.7200230315243991,0.7201669785518929,0.7123938390672233,0.7220382899093134,0.7254534984163548,0.7200151274938367,0.004284302112350402,18,0.36154916759892897,0.3590382604474231,0.3592421107694257,0.37025886734305663,0.3726904707836629,0.3645557753884995,0.005769163201427593,18,0.6391401081917528,0.639500078604273,0.6294548274314509,0.6408001440116335,0.6431605833054862,0.6384111483089193,0.004694619656868878,18,0.3479482427194872,0.34668965016964076,0.34513784297374933,0.36059998258617343,0.35836545812525594,0.3517482353148613,0.006416659283106194,15,RandomForestClassifier
95,6.68449854850769,0.1679943859508786,1.4093557357788087,0.13561709309276712,85,False,,"(1, 3)",3,0.7,,,MultinomialNB(),0.5,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.5, 'clf__estimator': MultinomialNB()}",0.7447819202533468,0.751835324600547,0.7453577083633223,0.7521232186555348,0.7574143391880219,0.7503025022121546,0.004715306763811453,9,0.3721441787845029,0.3641881580292698,0.3555608977471141,0.35852332080234023,0.37325337921003515,0.3647339869146524,0.007078232212028299,17,0.6735457978153426,0.6818588186529181,0.6740988490073061,0.6821316047428958,0.6873221823445468,0.6797914505126018,0.005251212132197724,9,0.3619220594560729,0.3515449189485085,0.3427080346410959,0.3415204264113117,0.36058400942529334,0.35165588977645645,0.008577990487624348,16,MultinomialNB
43,6.284383296966553,0.2272848388672125,1.250517988204956,0.011103640419910063,100,False,,"(1, 3)",3,0.7,,,MultinomialNB(),0.5,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.5, 'clf__estimator': MultinomialNB()}",0.7446379732258529,0.7502519072981143,0.7426227148409386,0.7531308478479919,0.7575583069392456,0.7496403500304286,0.005468502468933935,10,0.35777582902160776,0.35483813796148034,0.34888493119888603,0.35634318044498864,0.370129944729578,0.35759440467130815,0.006959743899805915,19,0.673252139016724,0.6798701012941188,0.6706146254071309,0.6834523408906362,0.6873265364731117,0.6789031486163444,0.006216383792845151,10,0.3462381585011224,0.34151926711238084,0.33573638670013883,0.3398662735131875,0.35683768765599916,0.3440395546965657,0.007229616726440904,17,MultinomialNB
77,123.1521336555481,3.07176496322458,1.9953409671783446,0.03879305421153683,85,True,l2,"(1, 3)",3,0.95,,,RandomForestClassifier(),,,sqrt,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__max_features': 'sqrt', 'clf__estimator': RandomForestClassifier()}",0.7334101050813301,0.732258528861379,0.7246293364042032,0.7315387937239096,0.7306363374604089,0.7304946203062462,0.0030699629311807587,16,0.356221564634168,0.34378248614082724,0.35102545686500947,0.3441992941381307,0.35587740317995953,0.350221240991619,0.0054104385334645564,23,0.6569954544147978,0.6543159900504731,0.6455755061592423,0.6523407494212702,0.6499109035685318,0.651827720722863,0.0038967814707925796,16,0.3380099910745051,0.32589658943502764,0.33335069220757463,0.3295652894045079,0.3388106874200698,0.33312664990833707,0.004922652972082622,18,RandomForestClassifier
3,11.2428955078125,0.3129453251332155,1.4909369945526123,0.25645267188712856,70,False,l2,"(1, 3)",1,0.95,elasticnet,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.7011659709227005,0.7053404347200231,0.7040449114725781,0.7024614941701454,0.6989634321911892,0.7023952486953272,0.002222088424072858,20,0.5402984175424108,0.5818827905326616,0.5043188497454684,0.48193595947296913,0.48809995730312866,0.5193071949193278,0.03728669468603285,3,0.629920513154411,0.6343339295197444,0.632403243776027,0.630033774376671,0.6246514901053766,0.6302685901864459,0.003249979669101794,20,0.3441621910296614,0.3336202324330536,0.3183425558436363,0.3326815730800349,0.3205180962902494,0.3298649297353271,0.00945067039051991,19,SGDClassifier
14,6.714264917373657,0.518365275226122,1.2397732257843017,0.10493793497678358,100,True,l2,"(2, 3)",3,0.95,,,PassiveAggressiveClassifier(),,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator': PassiveAggressiveClassifier()}",0.6682021016266014,0.667482366489132,0.6644594789117605,0.678422340578667,0.6785200115174201,0.6714172598247161,0.00589493988114555,28,0.32865394757014754,0.31607603073454277,0.32425657137784597,0.32583651702253225,0.3377005784080906,0.32650472902263183,0.006988914821111226,29,0.5705275478315899,0.5684924163835593,0.5660059817789888,0.5824343013722526,0.580065729063826,0.5735051952860434,0.006526899399574032,28,0.32157485900686217,0.30838115458872783,0.3163881133269909,0.31907001831650067,0.3283062544619255,0.3187440799402014,0.006519133808353304,20,PassiveAggressiveClassifier
85,8.34191312789917,0.755152254633577,1.3014503955841064,0.16090708480599816,100,False,l2,"(2, 3)",1,0.7,,,ComplementNB(),0.1,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.1, 'clf__estimator': ComplementNB()}",0.5575068374838059,0.5444076579818626,0.5356268893047359,0.5431121347344178,0.5354160668010366,0.5432139172611719,0.008050992610752317,65,0.3570466639614415,0.33577952335358074,0.32934788561360134,0.40575898178639364,0.33418339657517226,0.35242329025803787,0.028313440529352387,22,0.4753753826513872,0.4582154362294272,0.44896005828496455,0.45933964849639275,0.44985911666419237,0.4583499284652728,0.009498708029931137,57,0.3257929458111539,0.3080559337552725,0.301503923770036,0.3469857550150368,0.30444590419440454,0.31735689250918075,0.017050246681823387,21,ComplementNB
24,10.1442054271698,0.9465438218013276,1.4943142414093018,0.2618708798074304,85,False,,"(2, 3)",1,0.95,,,PassiveAggressiveClassifier(),,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator': PassiveAggressiveClassifier()}",0.6818770692385202,0.6873470562832877,0.6859075860083489,0.6854757449258673,0.686438237834725,0.6854091388581498,0.0018731241484722864,27,0.3384474317048578,0.32841709377371864,0.33364291391429135,0.3220537886371079,0.3278788415290045,0.330088013911796,0.0055630634070781265,26,0.5852061262867341,0.5916814863955728,0.5905555696142015,0.5884413906753466,0.5866070240004487,0.5884983193944607,0.002399316787280347,27,0.32288114977676907,0.31513138533856955,0.3187058418258832,0.3100420947809862,0.3096752778993874,0.3152871499243191,0.0050672332048923375,22,PassiveAggressiveClassifier
62,6.3826313495635985,0.2876157035133588,1.3906825065612793,0.11022630846701416,70,False,,"(1, 3)",3,0.7,,,MultinomialNB(),1,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 1, 'clf__estimator': MultinomialNB()}",0.7434863970059018,0.7499640132431266,0.7439182380883834,0.7522671656830286,0.7535272099049812,0.7486326047850843,0.004186849616124625,11,0.33281457651404045,0.32558850499122066,0.32346008701218293,0.32536204230112054,0.3414287380441688,0.32973078977254666,0.006662100647995202,27,0.6708758734072116,0.6786307585253109,0.6712259273788271,0.68117389128418,0.6813629720163565,0.6766538845223773,0.0046767965141828625,11,0.31714969744148525,0.3090883244611219,0.3081354721923058,0.310128222442849,0.32542516775234587,0.3139853768580215,0.006541588299782039,23,MultinomialNB
10,16.837347316741944,1.1816957985417214,1.4870711326599122,0.22084335248959477,100,True,l2,"(2, 3)",1,0.7,,balanced,RidgeClassifier(),1.0,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 1.0, 'clf__estimator': RidgeClassifier()}",0.6373974377429106,0.6386929609903556,0.6458903123650497,0.6441629480351231,0.6464152029945293,0.6425117724255937,0.003744794340064769,41,0.41271994072983265,0.41121141864226685,0.3968992059395517,0.40664888162955026,0.3901167172320083,0.40351923283464197,0.008684119188745374,16,0.5518281046619201,0.5511250806865853,0.5593918852906374,0.557116968435484,0.5560653367868479,0.5551054751722949,0.003159919267757276,35,0.3105811439146726,0.31007965346451105,0.3127940795548546,0.3235947878687927,0.30662597751641335,0.3127351284638488,0.005778383854180445,24,RidgeClassifier
